5506419
7306572
2029064
2969770
2007683
2008068
7194556
6216289
6579694
7442769
9048331
2374450
3069349
2152449
2080773
3765007
9265443
4046869
11268171
5588133
7563428
3977282
8545064
4658901
1392818
0
0
0
0
0
0
0
0
0
0
0
0
0
